timestamp,price
1608336000,658.03
1608422400,638.18
1608508800,607.58
1608595200,636.45
1608681600,585.56
1608768000,612.31
1608854400,626.82
1608940800,637.44
1609027200,685.11
1609113600,730.41
1609200000,732.0
1609286400,752.17
1609372800,736.42
1609459200,728.91
1609545600,774.56
1609632000,978.28
1609718400,1041.43
1609804800,1099.56
1609891200,1208.42
1609977600,1224.87
1610064000,1216.93
1610150400,1276.0
1610236800,1254.25
1610323200,1087.01
1610409600,1050.16
1610496000,1129.89
1610582400,1231.62
1610668800,1168.53
1610755200,1227.83
1610841600,1232.45
1610928000,1258.45
1611014400,1365.36
1611100800,1376.99
1611187200,1110.96
1611273600,1232.62
1611360000,1233.6
1611446400,1392.51
1611532800,1317.88
1611619200,1365.97
1611705600,1239.03
1611792000,1329.69
1611878400,1379.5
1611964800,1378.05
1612051200,1312.55
1612137600,1374.17
1612224000,1511.87
1612310400,1664.49
1612396800,1595.67
1612483200,1719.19
1612569600,1676.35
1612656000,1611.62
1612742400,1750.15
1612828800,1769.13
1612915200,1740.78
1613001600,1785.62
1613088000,1840.26
1613174400,1814.96
1613260800,1800.42
1613347200,1779.25
1613433600,1781.99
1613520000,1849.88
1613606400,1939.61
1613692800,1955.0
1613779200,1913.0
1613865600,1933.53
1613952000,1777.58
1614038400,1577.89
1614124800,1623.39
1614211200,1481.75
1614297600,1444.59
1614384000,1458.13
1614470400,1419.18
1614556800,1569.86
1614643200,1486.78
1614729600,1567.69
1614816000,1539.23
1614902400,1528.31
1614988800,1650.35
1615075200,1726.16
1615161600,1833.18
1615248000,1870.51
1615334400,1795.12
1615420800,1825.78
1615507200,1766.1
1615593600,1922.35
1615680000,1848.1
1615766400,1793.48
1615852800,1805.12
1615939200,1823.58
1616025600,1776.08
1616112000,1809.1
1616198400,1806.1
1616284800,1782.98
1616371200,1680.97
1616457600,1668.08
1616544000,1581.84
1616630400,1585.74
1616716800,1698.84
1616803200,1712.63
1616889600,1687.01
1616976000,1816.74
1617062400,1840.46
1617148800,1919.37
1617235200,1968.05
1617321600,2133.69
1617408000,2008.52
1617494400,2075.69
1617580800,2107.38
1617667200,2112.21
1617753600,1963.47
1617840000,2080.46
1617926400,2066.87
1618012800,2133.49
1618099200,2151.36
1618185600,2137.69
1618272000,2299.19
1618358400,2432.6
1618444800,2514.04
1618531200,2422.67
1618617600,2317.6
1618704000,2235.64
1618790400,2161.12
1618876800,2330.03
1618963200,2357.06
1619049600,2397.94
1619136000,2367.39
1619222400,2213.35
1619308800,2320.49
1619395200,2532.6
1619481600,2666.13
1619568000,2748.24
1619654400,2757.04
1619740800,2772.42
1619827200,2944.77
1619913600,2949.56
1620000000,3431.04
1620086400,3239.01
1620172800,3524.26
1620259200,3489.73
1620345600,3479.53
1620432000,3910.26
1620518400,3923.95
1620604800,3945.88
1620691200,4173.45
1620777600,3823.21
1620864000,3717.91
1620950400,4075.01
1621036800,3646.68
1621123200,3582.1
1621209600,3282.51
1621296000,3375.07
1621382400,2438.92
1621468800,2768.62
1621555200,2430.98
1621641600,2294.87
1621728000,2096.39
1621814400,2648.43
1621900800,2705.11
1621987200,2884.94
1622073600,2742.23
1622160000,2412.1
1622246400,2278.74
1622332800,2385.98
1622419200,2706.15
1622505600,2634.57
1622592000,2706.22
1622678400,2857.25
1622764800,2689.51
1622851200,2627.73
1622937600,2711.92
1623024000,2592.05
1623110400,2507.23
1623196800,2610.18
1623283200,2471.09
1623369600,2354.01
1623456000,2370.74
1623542400,2509.33
1623628800,2580.77
1623715200,2543.54
1623801600,2367.89
1623888000,2373.28
1623974400,2234.09
1624060800,2164.67
1624147200,2243.47
1624233600,1885.49
1624320000,1879.28
1624406400,1968.14
1624492800,1989.52
1624579200,1808.82
1624665600,1829.64
1624752000,1982.28
1624838400,2084.41
1624924800,2165.33
1625011200,2275.68
1625097600,2106.41
1625184000,2154.13
1625270400,2226.99
1625356800,2322.69
1625443200,2196.53
1625529600,2322.5
1625616000,2316.57
1625702400,2116.33
1625788800,2146.99
1625875200,2110.69
1625961600,2140.45
1626048000,2031.58
1626134400,1940.15
1626220800,1994.58
1626307200,1919.51
1626393600,1876.26
1626480000,1899.59
1626566400,1891.64
1626652800,1818.73
1626739200,1786.03
1626825600,1995.5
1626912000,2024.56
1626998400,2124.25
1627084800,2184.75
1627171200,2189.79
1627257600,2228.08
1627344000,2299.49
1627430400,2300.9
1627516800,2382.92
1627603200,2461.81
1627689600,2531.05
1627776000,2555.69
1627862400,2606.93
1627948800,2509.04
1628035200,2724.78
1628121600,2826.99
1628208000,2891.58
1628294400,3160.31
1628380800,3011.85
1628467200,3160.52
1628553600,3141.66
1628640000,3160.5
1628726400,3045.96
1628812800,3322.32
1628899200,3263.16
1628985600,3307.09
1629072000,3146.53
1629158400,3011.72
1629244800,3014.55
1629331200,3184.12
1629417600,3284.82
1629504000,3223.43
1629590400,3238.0
1629676800,3321.28
1629763200,3170.62
1629849600,3226.87
1629936000,3093.2
1630022400,3273.45
1630108800,3244.48
1630195200,3223.47
1630281600,3229.64
1630368000,3429.2
1630454400,3826.82
1630540800,3785.82
1630627200,3938.11
1630713600,3885.52
1630800000,3950.29
1630886400,3926.77
1630972800,3434.57
1631059200,3499.0
1631145600,3424.93
1631232000,3208.86
1631318400,3267.21
1631404800,3404.21
1631491200,3285.35
1631577600,3434.37
1631664000,3613.55
1631750400,3567.98
1631836800,3399.81
1631923200,3435.64
1632009600,3328.62
1632096000,2977.28
1632182400,2765.9
1632268800,3076.92
1632355200,3152.5
1632441600,2928.53
1632528000,2921.73
1632614400,3059.37
1632700800,2925.59
1632787200,2804.91
1632873600,2850.45
1632960000,3000.61
1633046400,3309.91
1633132800,3387.76
1633219200,3417.73
1633305600,3386.31
1633392000,3515.27
1633478400,3574.89
1633564800,3587.47
1633651200,3563.13
1633737600,3574.82
1633824000,3414.22
1633910400,3542.12
1633996800,3491.46
1634083200,3607.42
1634169600,3790.82
1634256000,3868.99
1634342400,3829.96
1634428800,3846.85
1634515200,3744.96
1634601600,3877.03
1634688000,4161.15
1634774400,4052.99
1634860800,3972.2
1634947200,4167.12
1635033600,4082.33
1635120000,4220.37
1635206400,4131.52
1635292800,3922.0
1635379200,4286.02
1635465600,4418.89
1635552000,4322.68
1635638400,4287.21
1635724800,4319.43
1635811200,4589.89
1635897600,4603.35
1635984000,4532.32
1636070400,4474.24
1636156800,4518.0
1636243200,4612.59
1636329600,4807.98
1636416000,4732.33
1636502400,4628.78
1636588800,4719.0
1636675200,4665.46
1636761600,4644.28
1636848000,4626.5
1636934400,4563.78
1637020800,4209.76
1637107200,4287.8
1637193600,3996.9
1637280000,4294.76
1637366400,4412.17
1637452800,4258.31
1637539200,4085.97
1637625600,4339.44
1637712000,4269.36
1637798400,4524.85
1637884800,4041.2
1637971200,4095.29
1638057600,4294.78
1638144000,4444.53
1638230400,4630.26
1638316800,4582.95
1638403200,4511.21
1638489600,4215.73
1638576000,4117.25
1638662400,4196.44
1638748800,4347.59
1638835200,4306.4
1638921600,4436.91
1639008000,4105.64
1639094400,3897.94
1639180800,4089.37
1639267200,4130.0
1639353600,3781.93
1639440000,3858.99
1639526400,4019.08
1639612800,3958.11
1639699200,3875.42
1639785600,3959.93
1639872000,3924.14
1639958400,3944.73
1640044800,4014.15
1640131200,3979.51
1640217600,4111.41
1640304000,4046.36
1640390400,4094.83
1640476800,4063.56
1640563200,4037.23
1640649600,3792.75
1640736000,3630.19
1640822400,3709.27
1640908800,3676.23
1640995200,3765.54
1641081600,3828.27
1641168000,3765.89
1641254400,3785.11
1641340800,3540.63
1641427200,3406.81
1641513600,3199.24
1641600000,3080.95
1641686400,3151.97
1641772800,3082.68
1641859200,3239.72
1641945600,3371.26
1642032000,3240.61
1642118400,3307.42
1642204800,3326.04
1642291200,3346.88
1642377600,3209.67
1642464000,3159.85
1642550400,3084.02
1642636800,3001.48
1642723200,2568.15
1642809600,2412.18
1642896000,2539.01
1642982400,2439.29
1643068800,2458.83
1643155200,2462.99
1643241600,2424.25
1643328000,2544.99
1643414400,2601.43
1643500800,2601.68
1643587200,2686.94
1643673600,2787.23
1643760000,2680.67
1643846400,2695.46
1643932800,2994.99
1644019200,3012.65
1644105600,3054.99
1644192000,3139.77
1644278400,3116.69
1644364800,3243.94
1644451200,3072.49
1644537600,2927.54
1644624000,2918.88
1644710400,2871.13
1644796800,2929.75
1644883200,3183.52
1644969600,3122.3
1645056000,2891.87
1645142400,2779.48
1645228800,2763.63
1645315200,2621.99
1645401600,2568.02
1645488000,2636.29
1645574400,2579.71
1645660800,2596.2
1645747200,2768.49
1645833600,2779.47
1645920000,2616.79
1646006400,2920.95
1646092800,2976.33
1646179200,2947.3
1646265600,2833.99
1646352000,2622.1
1646438400,2665.15
1646524800,2551.29
1646611200,2491.12
1646697600,2575.97
1646784000,2726.98
1646870400,2606.7
1646956800,2556.86
1647043200,2568.8
1647129600,2515.65
1647216000,2589.41
1647302400,2617.73
1647388800,2773.81
1647475200,2811.92
1647561600,2938.92
1647648000,2950.84
1647734400,2861.38
1647820800,2890.03
1647907200,2969.64
1647993600,3036.0
1648080000,3110.76
1648166400,3102.14
1648252800,3145.0
1648339200,3295.65
1648425600,3332.92
1648512000,3400.51
1648598400,3385.79
1648684800,3281.51
1648771200,3455.21
1648857600,3443.77
1648944000,3521.91
1649030400,3519.5
1649116800,3406.99
1649203200,3168.51
1649289600,3227.19
1649376000,3192.39
1649462400,3258.57
1649548800,3203.04
1649635200,2979.74
1649721600,3027.66
1649808000,3118.28
1649894400,3021.98
1649980800,3040.56
1650067200,3059.3
1650153600,2988.06
1650240000,3055.56
1650326400,3101.77
1650412800,3076.04
1650499200,2983.58
1650585600,2962.39
1650672000,2933.03
1650758400,2921.0
1650844800,3006.62
1650931200,2809.67
1651017600,2888.96
1651104000,2936.93
1651190400,2817.13
1651276800,2726.66
1651363200,2824.81
1651449600,2856.54
1651536000,2781.7
1651622400,2940.64
1651708800,2747.97
1651795200,2692.85
1651881600,2635.34
1651968000,2519.71
1652054400,2228.55
1652140800,2342.05
1652227200,2084.99
1652313600,1960.22
1652400000,2009.69
1652486400,2056.48
1652572800,2145.29
1652659200,2023.66
1652745600,2090.72
1652832000,1915.11
1652918400,2019.55
1653004800,1959.08
1653091200,1975.07
1653177600,2043.19
1653264000,1973.32
1653350400,1979.41
1653436800,1942.63
1653523200,1792.23
1653609600,1727.27
1653696000,1792.22
1653782400,1813.64
1653868800,1998.78
1653955200,1941.9
1654041600,1817.95
1654128000,1834.08
1654214400,1775.12
1654300800,1804.58
1654387200,1806.23
1654473600,1859.84
1654560000,1813.33
1654646400,1791.88
1654732800,1788.81
1654819200,1662.91
1654905600,1532.89
1654992000,1434.84
1655078400,1209.82
1655164800,1208.9
1655251200,1237.52
1655337600,1068.5
1655424000,1086.94
1655510400,995.13
1655596800,1128.53
1655683200,1128.24
1655769600,1125.85
1655856000,1050.19
1655942400,1144.72
1656028800,1225.02
1656115200,1242.36
1656201600,1197.79
1656288000,1192.51
1656374400,1144.05
1656460800,1100.21
1656547200,1071.01
1656633600,1059.73
1656720000,1067.01
1656806400,1074.26
1656892800,1151.0
1656979200,1132.5
1657065600,1186.57
1657152000,1237.49
1657238400,1214.04
1657324800,1217.02
1657411200,1168.36
1657497600,1096.4
1657584000,1038.58
1657670400,1115.0
1657756800,1193.42
1657843200,1231.25
1657929600,1355.85
1658016000,1338.65
1658102400,1581.04
1658188800,1542.32
1658275200,1521.58
1658361600,1575.45
1658448000,1535.27
1658534400,1548.67
1658620800,1597.7
1658707200,1440.79
1658793600,1449.12
1658880000,1635.74
1658966400,1724.52
1659052800,1721.68
1659139200,1697.0
1659225600,1678.12
1659312000,1630.28
1659398400,1630.91
1659484800,1618.16
1659571200,1607.96
1659657600,1736.81
1659744000,1690.6
1659830400,1700.19
1659916800,1777.05
1660003200,1702.76
1660089600,1853.57
1660176000,1880.19
1660262400,1958.28
1660348800,1983.55
1660435200,1935.31
1660521600,1899.06
1660608000,1876.67
1660694400,1834.25
1660780800,1846.39
1660867200,1609.01
1660953600,1576.04
1661040000,1618.13
1661126400,1624.66
1661212800,1665.41
1661299200,1656.56
1661385600,1695.11
1661472000,1508.18
1661558400,1491.06
1661644800,1426.76
1661731200,1551.8
1661817600,1524.59
1661904000,1554.1
1661990400,1586.16
1662076800,1575.35
1662163200,1557.46
1662249600,1579.28
1662336000,1617.8
1662422400,1559.01
1662508800,1630.0
1662595200,1635.37
1662681600,1718.23
1662768000,1774.12
1662854400,1766.11
1662940800,1716.37
1663027200,1574.4
1663113600,1638.39
1663200000,1472.75
1663286400,1433.9
1663372800,1468.83
1663459200,1334.51
1663545600,1375.98
1663632000,1322.93
1663718400,1245.78
1663804800,1326.46
1663891200,1327.25
1663977600,1317.13
1664064000,1294.63
1664150400,1336.17
1664236800,1328.02
1664323200,1337.2
1664409600,1335.7
1664496000,1328.72
1664582400,1311.79
1664668800,1276.72
1664755200,1323.09
1664841600,1361.49
1664928000,1352.2
1665014400,1352.06
1665100800,1331.1
1665187200,1315.48
1665273600,1323.13
1665360000,1290.03
1665446400,1280.11
1665532800,1294.44
1665619200,1287.08
1665705600,1296.27
1665792000,1274.92
1665878400,1305.95
1665964800,1331.4
1666051200,1310.71
1666137600,1285.09
1666224000,1282.57
1666310400,1299.75
1666396800,1313.61
1666483200,1364.2
1666569600,1343.61
1666656000,1459.74
1666742400,1566.1
1666828800,1514.05
1666915200,1554.41
1667001600,1619.55
1667088000,1590.44
1667174400,1572.69
1667260800,1578.48
1667347200,1518.34
1667433600,1531.01
1667520000,1644.78
1667606400,1626.98
1667692800,1568.29
1667779200,1568.1
1667865600,1334.77
1667952000,1102.73
1668038400,1299.28
1668124800,1289.28
1668211200,1257.25
1668297600,1221.49
1668384000,1243.28
1668470400,1253.23
1668556800,1216.17
1668643200,1200.43
1668729600,1212.58
1668816000,1217.67
1668902400,1142.21
1668988800,1107.34
1669075200,1139.6
1669161600,1184.52
1669248000,1203.73
1669334400,1199.3
1669420800,1205.6
1669507200,1193.88
1669593600,1167.77
1669680000,1216.49
1669766400,1294.46
1669852800,1276.41
1669939200,1295.59
1670025600,1240.51
1670112000,1279.41
1670198400,1259.41
1670284800,1271.32
1670371200,1231.18
1670457600,1280.18
1670544000,1263.1
1670630400,1266.35
1670716800,1263.01
1670803200,1275.4
1670889600,1320.69
1670976000,1307.44
1671062400,1266.54
1671148800,1166.83
1671235200,1187.16
1671321600,1183.06
1671408000,1167.82
1671494400,1216.94
1671580800,1213.78
1671667200,1217.71
1671753600,1219.99
1671840000,1220.41
1671926400,1218.51
1672012800,1228.11
1672099200,1211.55
1672185600,1190.15
1672272000,1200.49
